source_name;source_url;content_type;content;date_published;language;"emocion ";content_transformers
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Según mi experiencia los honguitos te ayudan a volver a sentir y a observar tu mente desde la distancia. Y eso es bien bonito.;2025-04-17T01:21:36Z;es;"Tristeza";Según mi experiencia los honguitos te ayudan a volver a sentir y a observar tu mente desde la distancia. Y eso es bien bonito.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Hice terapia con microdosis y me encantó! Se siente realmente como mencionan.Estoy muy orgullosa de la ciencia mexicana!;2024-08-31T01:27:16Z;es;"Tristeza";Hice terapia con microdosis y me encantó! Se siente realmente como mencionan.Estoy muy orgullosa de la ciencia mexicana!
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Hay pueblos indígenas que han curado desde hace mucho tiempo a muchas personas que sufren alguna enfermadad clasificada como ""enfermedad social"": depresión, ansiedad, alcoholismo, drogadicción...
Qué bueno que se esté trabajando en estas alternativas para las personas que lo requieren.";2024-08-12T17:09:22Z;es;"Miedo";"Hay pueblos indígenas que han curado desde hace mucho tiempo a muchas personas que sufren alguna enfermadad clasificada como ""enfermedad social"": depresión, ansiedad, alcoholismo, drogadicción... Qué bueno que se esté trabajando en estas alternativas para las personas que lo requieren."
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Tengo 58 años y hace aproximadamente un año usó microdocis, me cambió la vida, amo esto!!! es una gran terapia!;2024-10-04T04:27:08Z;es;"Tristeza";Tengo 58 años y hace aproximadamente un año usó microdocis, me cambió la vida, amo esto!!! es una gran terapia!
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Hace años tenia fobia a los maestros de matemáticas, fue hasta que un viaje, único, cambio mi visión de mis miedos académicos y pude sobre llevar el estudio sin bloquearme. Pero recomiendo mucha preparación y hacerlo con alguien que sepa orientar sobre el viaje del hongo.;2024-08-13T03:29:35Z;es;"Miedo";Hace años tenia fobia a los maestros de matemáticas, fue hasta que un viaje, único, cambio mi visión de mis miedos académicos y pude sobre llevar el estudio sin bloquearme. Pero recomiendo mucha preparación y hacerlo con alguien que sepa orientar sobre el viaje del hongo.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Amo a los honguitos  a mi ma an ayudando  mucho.;2024-11-06T14:08:32Z;es;"Tristeza";Amo a los honguitos a mi ma an ayudando mucho.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Es una gran casualidad para mí que publiquen esto ahora 😅 empecé mi tratamiento el 3 de agosto después de caer en una fuerte depresión después de que mi ex me botara de una relación de 3 años por su compañera de trabajo de la que yo ya sospechaba desde hace mucho tiempo, nunca me había sentido tan hundida en mi vida, no me daba hambre (baje 4 kg en 3 semanas), no podía dormir más de 2 horas de corrido, no tenía ánimo, iba al gym a la fuerza y cuando estaba allí más de una vez se me salieron unas lágrimas, tengo un negocio propio así que depende 100% de mi, no pude hacer nada por 3 semanas, desde hace una semana me siento mucho mejor, llevo toda la semana sin llorar😅 mi percepción de toda la situación cambio, incluso creo que e empezado a perdonarlo, no en el sentido de que quiera regresar con el sino en el de soltar el odio o el resentimiento que siento por el, no lo e soltado del todo pero sin duda estoy mucho mejor, ya como y duermo como antes y para mí ese es un gran avance uwu;2024-08-12T23:12:56Z;es;"Ira";Es una gran casualidad para mí que publiquen esto ahora emoji_cara_sonriendo_con_sudor_frío empecé mi tratamiento el 3 de agosto después de caer en una fuerte depresión después de que mi ex me botara de una relación de 3 años por su compañera de trabajo de la que yo ya sospechaba desde hace mucho tiempo, nunca me había sentido tan hundida en mi vida, no me daba hambre (baje 4 kg en 3 semanas), no podía dormir más de 2 horas de corrido, no tenía ánimo, iba al gym a la fuerza y cuando estaba allí más de una vez se me salieron unas lágrimas, tengo un negocio propio así que depende 100% de mi, no pude hacer nada por 3 semanas, desde hace una semana me siento mucho mejor, llevo toda la semana sin llorar emoji_cara_sonriendo_con_sudor_frío mi percepción de toda la situación cambio, incluso creo que e empezado a perdonarlo, no en el sentido de que quiera regresar con el sino en el de soltar el odio o el resentimiento que siento por el, no lo e soltado del todo pero sin duda estoy mucho mejor, ya como y duermo como antes y para mí ese es un gran avance uwu
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Hablaré como adicto que fui a las sustancias y el estatus de sobriedad el día de hoy, mi experiencia además junto a compañeros de escuadrón de la muerte (adictos) siempre estaba la incógnita de utlizar desde lo leve  (marihuana) hasta los hongos, hoy en en día el bufo albarius entre otros, mediante el ""supuesto progreso"" y desarrollo que estas causan dependiendo de cada persona te llevará a un cataclismo mental donde solo lo que encontrarás en la sustancia no serás capaz de encontrar en otra parte, por la mía intente de todo pero sin buena voluntad resolver la problemática que me aquejaba día con día, solo el tomar una decisión de dejar las sustancias, psicoterapia y terapia como tal, además de ir sirviendo en la sociedad a sido lo mejor pude haber tomado más que cualquier medicamento ya sea controlado o una droga como tal como esta, hoy en día muchos jóvenes no quieren ver a sus adentros por el miedo o falta de interés en conocerse a si mismos para encaminarse a la superación personal verdadera y prefieren que en un santiamén todo termine, más tarde que temprano se darán cuenta de que no es la salida como tal, se trata de forjar un autoestima, entusiasmo, seguridad y compromiso con nosotros mismos para ser resilientes sin ayuda de algo que podemos creer que nos ayudará pero en realidad nos podrá perjudicar a corto o largo plazo, en conclusión, si efes una persona abstemia de todo hasta el alcohol sería ""una buena opción"" dependiendo el factor psicológico porque así como la terapia hay excepciones donde no es para todos, podría ayudar, pero siempre va a ver un factor de riesgo que podrá poner un precio muy alto al aprender a vivir, saludos";2024-08-14T07:41:28Z;es;"Miedo";"Hablaré como adicto que fui a las sustancias y el estatus de sobriedad el día de hoy, mi experiencia además junto a compañeros de escuadrón de la muerte (adictos) siempre estaba la incógnita de utlizar desde lo leve (marihuana) hasta los hongos, hoy en en día el bufo albarius entre otros, mediante el ""supuesto progreso"" y desarrollo que estas causan dependiendo de cada persona te llevará a un cataclismo mental donde solo lo que encontrarás en la sustancia no serás capaz de encontrar en otra parte, por la mía intente de todo pero sin buena voluntad resolver la problemática que me aquejaba día con día, solo el tomar una decisión de dejar las sustancias, psicoterapia y terapia como tal, además de ir sirviendo en la sociedad a sido lo mejor pude haber tomado más que cualquier medicamento ya sea controlado o una droga como tal como esta, hoy en día muchos jóvenes no quieren ver a sus adentros por el miedo o falta de interés en conocerse a si mismos para encaminarse a la superación personal verdadera y prefieren que en un santiamén todo termine, más tarde que temprano se darán cuenta de que no es la salida como tal, se trata de forjar un autoestima, entusiasmo, seguridad y compromiso con nosotros mismos para ser resilientes sin ayuda de algo que podemos creer que nos ayudará pero en realidad nos podrá perjudicar a corto o largo plazo, en conclusión, si efes una persona abstemia de todo hasta el alcohol sería ""una buena opción"" dependiendo el factor psicológico porque así como la terapia hay excepciones donde no es para todos, podría ayudar, pero siempre va a ver un factor de riesgo que podrá poner un precio muy alto al aprender a vivir, saludos"
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Por fin algo natural contra las adicciones y la depresión 👏🏼❤️;2024-08-12T16:18:48Z;es;"Tristeza";Por fin algo natural contra las adicciones y la depresión emoji_manos_aplaudiendo_tono_de_piel_claro_medio emoji_corazón_rojo
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Ya legaliceeeeeeeen.
La depresión es algo muy duro de afrontar";2024-08-15T20:21:30Z;es;"Tristeza";Ya legaliceeeeeeeen. La depresión es algo muy duro de afrontar
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Jejej cuando la micro se convierte en macro upppsssssssssa😅😅😅😅😅 como llegue a neptuno ?? 😅😅😅 los amo y les agradezco la vuelta de mi salud mental 
Ashé 
❤❤❤";2024-11-07T14:17:51Z;es;"Alegria";Jejej cuando la micro se convierte en macro upppsssssssssa emoji_cara_sonriendo_con_sudor_frío emoji_cara_sonriendo_con_sudor_frío emoji_cara_sonriendo_con_sudor_frío emoji_cara_sonriendo_con_sudor_frío emoji_cara_sonriendo_con_sudor_frío como llegue a neptuno ?? emoji_cara_sonriendo_con_sudor_frío emoji_cara_sonriendo_con_sudor_frío emoji_cara_sonriendo_con_sudor_frío los amo y les agradezco la vuelta de mi salud mental Ashé emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Reportaje genial , la verdad solo conozco beneficios de nuestras amadas psilocibes . Gracias!;2024-12-11T17:24:29Z;es;"Alegría";Reportaje genial , la verdad solo conozco beneficios de nuestras amadas psilocibes . Gracias!
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Confirmó, ayuda a dejar de fumar, los cigarros después saben feo al igual que el alcohol.;2024-08-13T02:38:36Z;es;"Tristeza";Confirmó, ayuda a dejar de fumar, los cigarros después saben feo al igual que el alcohol.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Yo tiene como medio año que con una única dosis de LSD mejoré mucho mi estado de depresión y ansiedad. Espero que se dejen los estigmas pronto y se pueda retomar el estudio de los psicodélicos para los tratamientos de salud mental.;2024-08-13T23:42:24Z;es;"Miedo";Yo tiene como medio año que con una única dosis de LSD mejoré mucho mi estado de depresión y ansiedad. Espero que se dejen los estigmas pronto y se pueda retomar el estudio de los psicodélicos para los tratamientos de salud mental.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;A mi los hongos me hacen muy bien, los hago de vez en cuando y son como un reset del estres de la vida cotidiana. Aunque creo que debería ser una sustancia muy controlada, ya que en dosis superiores a los 3 gramos pueden ser aterradores. Conozco gente que ha entrado en traumas muy dificiles por consumir hongos. La sobredosis en los hongos es muy usual! hay que ser muy cuidadoso de donde se toman, cuanto se toma y de que manera. Recomiendo los chocolates o gomitas, los hongos naturales tienen efectos negativos sobre el estomago, ya que básicamente son comida podrida, y el malestar fisico es algo que puede afectar tu viaje de manera muy negativa. Mucha suerte y prudencia si es tu primera vez!;2024-08-14T21:12:21Z;es;"Tristeza";A mi los hongos me hacen muy bien, los hago de vez en cuando y son como un reset del estres de la vida cotidiana. Aunque creo que debería ser una sustancia muy controlada, ya que en dosis superiores a los 3 gramos pueden ser aterradores. Conozco gente que ha entrado en traumas muy dificiles por consumir hongos. La sobredosis en los hongos es muy usual! hay que ser muy cuidadoso de donde se toman, cuanto se toma y de que manera. Recomiendo los chocolates o gomitas, los hongos naturales tienen efectos negativos sobre el estomago, ya que básicamente son comida podrida, y el malestar fisico es algo que puede afectar tu viaje de manera muy negativa. Mucha suerte y prudencia si es tu primera vez!
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Lo e probado hace 12 años atrás y me ayudó mucho con problemas de administración.. desde entonces no lo he vuelto a hacer..  
Estoy de acuerdo q se investigue y ojalá sea de mucha ayuda como lo fue para mí ☺️";2024-08-25T03:39:58Z;es;"Tristeza";Lo e probado hace 12 años atrás y me ayudó mucho con problemas de administración.. desde entonces no lo he vuelto a hacer.. Estoy de acuerdo q se investigue y ojalá sea de mucha ayuda como lo fue para mí emoji_cara_sonriente
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;El problema de consumir hongos un consumidor marihuana en dosis microdosis hace que tu sistema de recompensa se ha asombrado por cualquier cosa porque estamos acostumbrados a las cosas normales pero Cuando entras en ese estado todo te sorprende todo lo ves diferente con más brillo si es que te topas una persona consciente que te pueda guiar como un chamán Pero si te topas una persona que te empieza a hundir caes muy abajo porque te dejas influenciar por esas personas y en el mundo están optando por el Éxtasis en tratamiento de depresión microdosis en dulces no sé si está bien no sé si está mal pero el problema es que sí tenemos un vergazo de gente que está enferma muchísima gente que a lo mejor con un tratamiento bien adecuado y controlado pudiera salir su día a día;2024-08-12T15:33:58Z;es;"Alegría";El problema de consumir hongos un consumidor marihuana en dosis microdosis hace que tu sistema de recompensa se ha asombrado por cualquier cosa porque estamos acostumbrados a las cosas normales pero Cuando entras en ese estado todo te sorprende todo lo ves diferente con más brillo si es que te topas una persona consciente que te pueda guiar como un chamán Pero si te topas una persona que te empieza a hundir caes muy abajo porque te dejas influenciar por esas personas y en el mundo están optando por el Éxtasis en tratamiento de depresión microdosis en dulces no sé si está bien no sé si está mal pero el problema es que sí tenemos un vergazo de gente que está enferma muchísima gente que a lo mejor con un tratamiento bien adecuado y controlado pudiera salir su día a día
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Me hubiera encantado haber tratado mi transtorno de ansiedad social con adaptógenos ANTES de haber tomado antidepresivos... Cuando entré en la universidad me recetaron Diazepan y Propranolol (por que me daban pequeñas arritmias o migrañas) y los estuve utilizando de los 19 hasta los 24 y literal un día terminé en el hospital con un ataque de pánico por no tomarlos ese día. Después de que salí del hospital dejé el Diazepan por completo y el Propanolol solo lo usaba cuando era necesario por que justo empecé a utilizar sustancias como la Ashwaganda,  la Rhodiola y hongos en microdosis y ahora tengo 35 y desde los 25 no he tomado ningún medicamento para absolutamente nada... Gracias micología y biología por existir, los que sufríamos de depresión y fuimos adictos a antidepresivos, los queremos mucho. 💚🍄;2024-08-15T02:11:04Z;es;"Ira";Me hubiera encantado haber tratado mi transtorno de ansiedad social con adaptógenos ANTES de haber tomado antidepresivos... Cuando entré en la universidad me recetaron Diazepan y Propranolol (por que me daban pequeñas arritmias o migrañas) y los estuve utilizando de los 19 hasta los 24 y literal un día terminé en el hospital con un ataque de pánico por no tomarlos ese día. Después de que salí del hospital dejé el Diazepan por completo y el Propanolol solo lo usaba cuando era necesario por que justo empecé a utilizar sustancias como la Ashwaganda, la Rhodiola y hongos en microdosis y ahora tengo 35 y desde los 25 no he tomado ningún medicamento para absolutamente nada... Gracias micología y biología por existir, los que sufríamos de depresión y fuimos adictos a antidepresivos, los queremos mucho. emoji_corazón_verde emoji_champiñón
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Me quedo con los maravillosos Derrumbes de Huahutla que conocí en los años 70s 
Hoy día por el cambio climático y la deforestación de las montañas, su poder a disminuido notablemente .
Realmente yo si los usaba para viajar a las estrellas y conocer otras dimensiones que hasta la fecha recuerdo como si fuera ayer.
Nunca he sufrido depresiones ni problemas mentales. después de la mística Mazateca yo no consumiría nunca hongos de laboratorio.";2024-08-12T23:14:33Z;es;"Tristeza";Me quedo con los maravillosos Derrumbes de Huahutla que conocí en los años 70s Hoy día por el cambio climático y la deforestación de las montañas, su poder a disminuido notablemente . Realmente yo si los usaba para viajar a las estrellas y conocer otras dimensiones que hasta la fecha recuerdo como si fuera ayer. Nunca he sufrido depresiones ni problemas mentales. después de la mística Mazateca yo no consumiría nunca hongos de laboratorio.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Hola soy de Tijuana, y busco ayuda. no si alguien por aqui me me podria dar algo de info sobre como conseguir microdosis;2024-09-09T07:31:07Z;es;"Tristeza";Hola soy de Tijuana, y busco ayuda. no si alguien por aqui me me podria dar algo de info sobre como conseguir microdosis
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;PRÓXIMAMENTE MEDICINA INTERNACIONAL, LAS PLANTAS DE PODER, AYUDARÁN A LA CONSCIENCIA Y SANACION DE LA HUMANIDAD;2024-08-13T15:14:40Z;es;"Tristeza";PRÓXIMAMENTE MEDICINA INTERNACIONAL, LAS PLANTAS DE PODER, AYUDARÁN A LA CONSCIENCIA Y SANACION DE LA HUMANIDAD
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Por supuesto la salud mental es muy Importante.
Por ello deberian de implementar talleres o clases dentro de los planteles educativos, para estar al pendiente de los comportamientos, ademas podrian enseñarles el adecuado manejo de emociones. Con ello se prevendrian muchas situaciones desafortunadas.
Obviamente con personal altame te capacitado y ético.";2024-10-06T17:23:54Z;es;"Tristeza";Por supuesto la salud mental es muy Importante. Por ello deberian de implementar talleres o clases dentro de los planteles educativos, para estar al pendiente de los comportamientos, ademas podrian enseñarles el adecuado manejo de emociones. Con ello se prevendrian muchas situaciones desafortunadas. Obviamente con personal altame te capacitado y ético.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Yo llevo un mes y voy muy lento, los primeros dias empeore en depresión, pero la ansiedad si ha disminuido, solo que creo ue es muy lento para mi. Debes llevar terapia para sacar las emociones;2024-08-13T05:39:16Z;es;"Miedo";Yo llevo un mes y voy muy lento, los primeros dias empeore en depresión, pero la ansiedad si ha disminuido, solo que creo ue es muy lento para mi. Debes llevar terapia para sacar las emociones
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Ignoro si yo sufra de depresión o ansiedad pero si de repente me desconcierto mucho y me gustaría saber a dónde me puedo dirigir para saber si los puedo adquirir;2024-08-12T14:57:02Z;es;"Miedo";Ignoro si yo sufra de depresión o ansiedad pero si de repente me desconcierto mucho y me gustaría saber a dónde me puedo dirigir para saber si los puedo adquirir
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Lo mejor para la depresión y ansiedad y mejorar la salud mental es el ejercicio físico, ajedrez y unos amigos.;2024-09-20T03:18:05Z;es;"Miedo";Lo mejor para la depresión y ansiedad y mejorar la salud mental es el ejercicio físico, ajedrez y unos amigos.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Donde puedo conseguir estos hongos, tengo extrema depreció, tengo insomnio extrema,tengo tiempo con esto pero ahora que perdí a mi esposo se me hizo más fuerte estos problema😢;2024-09-24T07:34:11Z;es;"Tristeza";Donde puedo conseguir estos hongos, tengo extrema depreció, tengo insomnio extrema,tengo tiempo con esto pero ahora que perdí a mi esposo se me hizo más fuerte estos problema emoji_cara_llorando
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Me gustaría que me asesoran esque mi esposa tiene fuerte depresión y la verdad no la quiero perder porque nuestra hija nos necesita pero ella está muy triste aveces no quiere ni comer ya fuimos con psicólogos pero no sirve;2024-08-13T01:44:19Z;es;"Tristeza";Me gustaría que me asesoran esque mi esposa tiene fuerte depresión y la verdad no la quiero perder porque nuestra hija nos necesita pero ella está muy triste aveces no quiere ni comer ya fuimos con psicólogos pero no sirve
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Yo tomo crolozepan por mi tinitus,pero la doctira me dijo que era por estres y depresionno se me quita la deorecion ni el estres ni el tinitus 😢;2024-08-13T22:21:57Z;es;"Ira";Yo tomo crolozepan por mi tinitus,pero la doctira me dijo que era por estres y depresionno se me quita la deorecion ni el estres ni el tinitus emoji_cara_llorando
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Todos estos medicamentos o drogas naturales, deben ser recomendadas a cierto tipo de problemas. Y no darlos como chochos o dulces. La mayoria de las personas pueden salir adelante solas sin ningun medicamentos. Pero los psiquiatras flojos que no hacen terapia es facil que den la pastilla milagrosa. La terapia cognitivo conductual es las mejor y te ayuda a que tu aprendas a desarrollar habilidades para salir adelante.;2024-08-12T15:04:48Z;es;"Alegría";Todos estos medicamentos o drogas naturales, deben ser recomendadas a cierto tipo de problemas. Y no darlos como chochos o dulces. La mayoria de las personas pueden salir adelante solas sin ningun medicamentos. Pero los psiquiatras flojos que no hacen terapia es facil que den la pastilla milagrosa. La terapia cognitivo conductual es las mejor y te ayuda a que tu aprendas a desarrollar habilidades para salir adelante.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;En pocas palabras si te sientes triste drogate,  es mas de lo mismo de siempre, 😂😂😂;2024-08-13T05:39:42Z;es;"Tristeza";En pocas palabras si te sientes triste drogate, es mas de lo mismo de siempre, emoji_cara_llorando_de_risa emoji_cara_llorando_de_risa emoji_cara_llorando_de_risa
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;La senadora con todo respeto si le interesa la salud mental debería de optar por otras propuestas para el bienestar se la sociedad: jornadas laborales más reducidas, mejores salarios, mejores propuestas a nivel de atención salud pública,  etc. No recurrir a algo de este tipo, el cambió debería de ser sistemático!;2024-08-14T12:41:44Z;es;"Alegría";La senadora con todo respeto si le interesa la salud mental debería de optar por otras propuestas para el bienestar se la sociedad: jornadas laborales más reducidas, mejores salarios, mejores propuestas a nivel de atención salud pública, etc. No recurrir a algo de este tipo, el cambió debería de ser sistemático!
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Yo las probe y me aumentaron mas la ansiedad y la depresion, me va muchisimo mejor con microdosis de thc/cbd;2025-08-22T18:26:28Z;es;"Miedo";Yo las probe y me aumentaron mas la ansiedad y la depresion, me va muchisimo mejor con microdosis de thc/cbd
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Soy médico funcional y psiconauta. He ayudado al menos a una decena de terapeutas a incorporar protocolos clinicos de terapia con Psilocibina y al menos un ciento de pacientes q conseguir objetivos terapeuticos medibles utilizando una experiencia controlada con Psilocibina. Y quiero decir que hay un problema es la terapia. Y es que cuando un paciente busca terapia, es porque necesita un proceso medible, con seguimiento. El problema es que la mayoria de terapeutas expropian tradiciones indigenas a su practica, y por ejemplo, he visto medicos leyendo velas o cartas, y no digo que este mal, solo digo, que no deberiamos expropiar practicas que no corresponden a un mestizo. Yo amo y respeto el entorno chamanico-ancestral, pero de verdad, es decir, de los abuelos jageceros (o de psilocibina), pero para que la medicina psicodelica llegue al sistema de salud se necesita que los terapeutas clinicos, psicologos o psiquiatras, basen su practica en un protocolos estandarizados para que asi el sistema medico le pierda el miedo y el prejuicio de la terapia.;2025-06-25T15:47:53Z;es;"Miedo";Soy médico funcional y psiconauta. He ayudado al menos a una decena de terapeutas a incorporar protocolos clinicos de terapia con Psilocibina y al menos un ciento de pacientes q conseguir objetivos terapeuticos medibles utilizando una experiencia controlada con Psilocibina. Y quiero decir que hay un problema es la terapia. Y es que cuando un paciente busca terapia, es porque necesita un proceso medible, con seguimiento. El problema es que la mayoria de terapeutas expropian tradiciones indigenas a su practica, y por ejemplo, he visto medicos leyendo velas o cartas, y no digo que este mal, solo digo, que no deberiamos expropiar practicas que no corresponden a un mestizo. Yo amo y respeto el entorno chamanico-ancestral, pero de verdad, es decir, de los abuelos jageceros (o de psilocibina), pero para que la medicina psicodelica llegue al sistema de salud se necesita que los terapeutas clinicos, psicologos o psiquiatras, basen su practica en un protocolos estandarizados para que asi el sistema medico le pierda el miedo y el prejuicio de la terapia.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Nada en este mundo puede llenar ese vacío que tienes en tu corazón, solo Cristo Jesús puede hacerlo. 

Mateo 11:28-30

28 Venid a mí todos los que estáis trabajados y cargados, y yo os haré descansar. 29 Llevad mi yugo sobre vosotros, y aprended de mí, que soy manso y humilde de corazón; y hallaréis descanso para vuestras almas; 30 porque mi yugo es fácil, y ligera mi carga.";2024-08-13T04:13:10Z;es;"Tristeza";"Nada en este mundo puede llenar ese vacío que tienes en tu corazón, solo Cristo Jesús puede hacerlo. Mateo 11:28-30 28 Venid a mí todos los que estáis trabajados y cargados, y yo os haré descansar. 29 Llevad mi yugo sobre vosotros, y aprended de mí, que soy manso y humilde de corazón; y hallaréis descanso para vuestras almas; 30 porque mi yugo es fácil, y ligera mi carga."
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;soy de España y sufro de depresion desde hace 5 años probe todo los antidepresivos que hay,y me gustaria que se pusieran pilas y no tener que buscarlo yo.pero conmo somos aqui fijo lo demonizamos.;2025-09-05T00:18:15Z;es;"Tristeza";soy de España y sufro de depresion desde hace 5 años probe todo los antidepresivos que hay,y me gustaria que se pusieran pilas y no tener que buscarlo yo.pero conmo somos aqui fijo lo demonizamos.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Yo fumo marihuana, trabajo, hago ejercicio , tengo 2 hijos por los cuales le hecho ganas !!
Todo esta en uno ! Sinceramente la marihuana no es como la pintan, el problema es que también los morros de ahora ponen cada pretexto para segun ellos exponer su depresión,  yo también eh sufrido depresión,  pero lo de ahora ya no es eso, ya es la clara idea de que si las cosas no se hacen como quieren,  hacen berrinche y caen en depresión! No mamn jóvenes,  déjense de pendejadas y hechenle ganas ! 
Aclaro , tengo 28 años 😉no soy un Don , simplemente hay que hecharle huevos a la vida !";2024-08-12T20:06:43Z;es;"Tristeza";Yo fumo marihuana, trabajo, hago ejercicio , tengo 2 hijos por los cuales le hecho ganas !! Todo esta en uno ! Sinceramente la marihuana no es como la pintan, el problema es que también los morros de ahora ponen cada pretexto para segun ellos exponer su depresión, yo también eh sufrido depresión, pero lo de ahora ya no es eso, ya es la clara idea de que si las cosas no se hacen como quieren, hacen berrinche y caen en depresión! No mamn jóvenes, déjense de pendejadas y hechenle ganas ! Aclaro , tengo 28 años emoji_cara_guiñando_el_ojo no soy un Don , simplemente hay que hecharle huevos a la vida !
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Yo les recomiendo una muy buena pónganse a trabajar y verán que no hay tiempo para depresión;2024-08-12T14:42:58Z;es;"Tristeza";Yo les recomiendo una muy buena pónganse a trabajar y verán que no hay tiempo para depresión
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Algún lugar que me recomienden para tomar está terapia ?;2025-09-04T15:48:15Z;es;"Tristeza";Algún lugar que me recomienden para tomar está terapia ?
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"La terapia ocupacional es lo mejor para su ansiedad y depresión.
En palabras Ancestrales: ""pónganse a trabajar dejen de estar de ociosos""";2024-08-12T23:49:40Z;es;"Miedo";"La terapia ocupacional es lo mejor para su ansiedad y depresión. En palabras Ancestrales: ""pónganse a trabajar dejen de estar de ociosos"""
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;"Ocupo jajaja

Tengo dx. presuntivos a cerca de un tipo de depresión que es  distimia o un tipo de bipolaridad.
Tenía que ir con un psiquiatra para confirmar el dx., por desgracia por $$$ y otras causas no he podido ir.


Al parecer no se puede usar en pacientes con bipolaridad, pero todavía no tengo un dx.

A veces me rehuso a pensar que debo tomar medicamento para mi trastorno.";2024-08-19T01:42:10Z;es;"Tristeza";Ocupo jajaja Tengo dx. presuntivos a cerca de un tipo de depresión que es distimia o un tipo de bipolaridad. Tenía que ir con un psiquiatra para confirmar el dx., por desgracia por $$$ y otras causas no he podido ir. Al parecer no se puede usar en pacientes con bipolaridad, pero todavía no tengo un dx. A veces me rehuso a pensar que debo tomar medicamento para mi trastorno.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Esto es útil. Pero no olvidemos, que el hecho de que en el país no puedas tener casa, ni retirarte dignamente, son razones de peso que se deben tener en cuenta como causantes de mucho de esta depresión.;2024-08-13T19:19:36Z;es;"Ira";Esto es útil. Pero no olvidemos, que el hecho de que en el país no puedas tener casa, ni retirarte dignamente, son razones de peso que se deben tener en cuenta como causantes de mucho de esta depresión.
El Universal;https://www.youtube.com/watch?v=NjwZFIBie1w;comment;Alguien sabe si ayuda con dolores cómo fibriomialgia? He leído que como tiene que ver con algo emocional, puede que ayude a mejorar esa parte emocional y a la par los dolores?;2025-02-12T03:23:26Z;es;"Alegría";Alguien sabe si ayuda con dolores cómo fibriomialgia? He leído que como tiene que ver con algo emocional, puede que ayude a mejorar esa parte emocional y a la par los dolores?
