source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin
Psi Mammoliti;https://www.youtube.com/watch?v=4OIYrxH48F4;Amo edte video me encanta me ayuda a entender lo que me pasa y a sentir que no estoy volviendome loca :(;2024-11-17T13:52:37Z;Tristeza;Amo edte video me encanta me ayuda a entender lo que me pasa y a sentir que no estoy volviendome loca :(;['amo', 'edte', 'video', 'me', 'encanta', 'me', 'ayuda', 'a', 'entender', 'lo', 'que', 'me', 'pasa', 'y', 'a', 'sentir', 'que', 'no', 'estoy', 'volviendome', 'loca'];['amar', 'edte', 'video', 'encantar', 'ayudar', 'entender', 'pasar', 'sentir', 'no', 'volviendome', 'loca'];amar edte video encantar ayudar entender pasar sentir no volviendome loca;Amo edte video me encanta me ayuda a entender lo que me pasa y a sentir que no estoy volviendome loca :(;True;youtube_02
Wendy Bernardez;https://www.youtube.com/watch?v=9CqqxMHojNU;Hermanos a veces siento que no puedo quiero matarme , pero veo a mi madre y mis hermanas menores sufriendo por salir adelante no se hasta cuándo podré soportarlo quiero estar en paz pero el trabajo las discusiones con los demás me hacen quererme ir de una , el otro día conoci a una chica la cual me hizo aliviar pero al cabo de 2 semanas me desilusióne y ahora solo quiero estar solo 😢;2025-10-25T02:19:18Z;Tristeza;Hermanos a veces siento que no puedo quiero matarme , pero veo a mi madre y mis hermanas menores sufriendo por salir adelante no se hasta cuándo podré soportarlo quiero estar en paz pero el trabajo las discusiones con los demás me hacen quererme ir de una , el otro día conoci a una chica la cual me hizo aliviar pero al cabo de 2 semanas me desilusióne y ahora solo quiero estar solo emoji_cara_llorando;['hermanos', 'a', 'veces', 'siento', 'que', 'no', 'puedo', 'quiero', 'matarme', 'pero', 'veo', 'a', 'mi', 'madre', 'y', 'mis', 'hermanas', 'menores', 'sufriendo', 'por', 'salir', 'adelante', 'no', 'se', 'hasta', 'cuándo', 'podré', 'soportarlo', 'quiero', 'estar', 'en', 'paz', 'pero', 'el', 'trabajo', 'las', 'discusiones', 'con', 'los', 'demás', 'me', 'hacen', 'quererme', 'ir', 'de', 'una', 'el', 'otro', 'día', 'conoci', 'a', 'una', 'chica', 'la', 'cual', 'me', 'hizo', 'aliviar', 'pero', 'al', 'cabo', 'de', '2', 'semanas', 'me', 'desilusióne', 'y', 'ahora', 'solo', 'quiero', 'estar', 'solo', 'emoji_cara_llorando'];['hermano', 'sentir', 'no', 'querer', 'matar yo', 'ver', 'madre', 'hermana', 'menor', 'sufrir', 'salir', 'no', 'poder', 'soportar él', 'querer', 'paz', 'trabajo', 'discusión', 'quererme', 'conoci', 'chica', 'aliviar', 'cabo', '2', 'semana', 'desilusióne', 'querer', 'emoji_cara_llorar'];hermano sentir no querer matar yo ver madre hermana menor sufrir salir no poder soportar él querer paz trabajo discusión quererme conoci chica aliviar cabo 2 semana desilusióne querer emoji_cara_llorar;Hermanos a veces siento que no puedo quiero matarme , pero veo a mi madre y mis hermanas menores sufriendo por salir adelante no se hasta cuándo podré soportarlo quiero estar en paz pero el trabajo las discusiones con los demás me hacen quererme ir de una , el otro día conoci a una chica la cual me hizo aliviar pero al cabo de 2 semanas me desilusióne y ahora solo quiero estar solo emoji_cara_llorando;True;youtube_02
Psych Hub;https://www.youtube.com/watch?v=c5sW6t3eyQA;yo estoy desesperada , estoy mal ,cargando con mis problemas emocionales hace años ,y encima sufro tiroides y no he querido tratarme la bola de mi garganta cada día es más grande y yo cada día más emferma se me llevaron los niños bienestar familiar hace dos años ,me prohibían las visitas por que me daban crisis de ansiedad ciando tenía que dejarlos me aísle de todos ,le dieron la custodia al papa, por que según yo soy negligente y tengo un trastorno d3 ansiedad,..y mucha depresion..,y ser permisiva,   estoy cargando con esto sola ,,muchas pastas para dormir ..y la angustia constante de que los niños v8van con un papa que v8ve borracho y los agrede verbal y a verbal  y físicamente ...me estoy enriqueciendo siempre pensando que ya no quiero vivir más;2023-11-15T07:14:30Z;Tristeza;yo estoy desesperada , estoy mal ,cargando con mis problemas emocionales hace años ,y encima sufro tiroides y no he querido tratarme la bola de mi garganta cada día es más grande y yo cada día más emferma se me llevaron los niños bienestar familiar hace dos años ,me prohibían las visitas por que me daban crisis de ansiedad ciando tenía que dejarlos me aísle de todos ,le dieron la custodia al papa, por que según yo soy negligente y tengo un trastorno d3 ansiedad,..y mucha depresion..,y ser permisiva, estoy cargando con esto sola ,,muchas pastas para dormir ..y la angustia constante de que los niños v8van con un papa que v8ve borracho y los agrede verbal y a verbal y físicamente ...me estoy enriqueciendo siempre pensando que ya no quiero vivir más;['yo', 'estoy', 'desesperada', 'estoy', 'mal', 'cargando', 'con', 'mis', 'problemas', 'emocionales', 'hace', 'años', 'y', 'encima', 'sufro', 'tiroides', 'y', 'no', 'he', 'querido', 'tratarme', 'la', 'bola', 'de', 'mi', 'garganta', 'cada', 'día', 'es', 'más', 'grande', 'y', 'yo', 'cada', 'día', 'más', 'emferma', 'se', 'me', 'llevaron', 'los', 'niños', 'bienestar', 'familiar', 'hace', 'dos', 'años', 'me', 'prohibían', 'las', 'visitas', 'por', 'que', 'me', 'daban', 'crisis', 'de', 'ansiedad', 'ciando', 'tenía', 'que', 'dejarlos', 'me', 'aísle', 'de', 'todos', 'le', 'dieron', 'la', 'custodia', 'al', 'papa', 'por', 'que', 'según', 'yo', 'soy', 'negligente', 'y', 'tengo', 'un', 'trastorno', 'd3', 'ansiedad', 'y', 'mucha', 'depresion', 'y', 'ser', 'permisiva', 'estoy', 'cargando', 'con', 'esto', 'sola', 'muchas', 'pastas', 'para', 'dormir', 'y', 'la', 'angustia', 'constante', 'de', 'que', 'los', 'niños', 'v8van', 'con', 'un', 'papa', 'que', 'v8ve', 'borracho', 'y', 'los', 'agrede', 'verbal', 'y', 'a', 'verbal', 'y', 'físicamente', 'me', 'estoy', 'enriqueciendo', 'siempre', 'pensando', 'que', 'ya', 'no', 'quiero', 'vivir', 'más'];['desesperado', 'mal', 'cargar', 'problema', 'emocional', 'año', 'sufro', 'tiroid', 'no', 'querer', 'tratar yo', 'bola', 'garganta', 'más', 'más', 'emferma', 'llevar', 'niño', 'bienestar', 'familiar', 'año', 'prohibir', 'visita', 'dar', 'crisis', 'ansiedad', 'ciar', 'dejar él', 'aíslir', 'custodia', 'papa', 'negligente', 'trastorno', 'd3', 'ansiedad', 'depresion', 'permisivo', 'cargar', 'pasta', 'dormir', 'angustia', 'constante', 'niño', 'v8vir', 'papa', 'v8ve', 'borracho', 'agredir', 'verbal', 'verbal', 'físicamente', 'enriquecer', 'siempre', 'pensar', 'no', 'querer', 'vivir', 'más'];desesperado mal cargar problema emocional año sufro tiroid no querer tratar yo bola garganta más más emferma llevar niño bienestar familiar año prohibir visita dar crisis ansiedad ciar dejar él aíslir custodia papa negligente trastorno d3 ansiedad depresion permisivo cargar pasta dormir angustia constante niño v8vir papa v8ve borracho agredir verbal verbal físicamente enriquecer siempre pensar no querer vivir más;yo estoy desesperada , estoy mal ,cargando con mis problemas emocionales hace años ,y encima sufro tiroides y no he querido tratarme la bola de mi garganta cada día es más grande y yo cada día más emferma se me llevaron los niños bienestar familiar hace dos años ,me prohibían las visitas por que me daban crisis de ansiedad ciando tenía que dejarlos me aísle de todos ,le dieron la custodia al papa, por que según yo soy negligente y tengo un trastorno d3 ansiedad,..y mucha depresion..,y ser permisiva, estoy cargando con esto sola ,,muchas pastas para dormir ..y la angustia constante de que los niños v8van con un papa que v8ve borracho y los agrede verbal y a verbal y físicamente ...me estoy enriqueciendo siempre pensando que ya no quiero vivir más;True;youtube_02
Psych Hub;https://www.youtube.com/watch?v=c5sW6t3eyQA;No puedo dormir, mi padre está harto de mi, dice que no sirvo para nada. A nadie le deseo depresion;2025-06-08T22:21:37Z;Tristeza;No puedo dormir, mi padre está harto de mi, dice que no sirvo para nada. A nadie le deseo depresion;['no', 'puedo', 'dormir', 'mi', 'padre', 'está', 'harto', 'de', 'mi', 'dice', 'que', 'no', 'sirvo', 'para', 'nada', 'a', 'nadie', 'le', 'deseo', 'depresion'];['no', 'dormir', 'padre', 'harto', 'no', 'servir', 'nada', 'nadie', 'desear', 'depresion'];no dormir padre harto no servir nada nadie desear depresion;No puedo dormir, mi padre está harto de mi, dice que no sirvo para nada. A nadie le deseo depresion;True;youtube_02
Toni Rissi;https://www.youtube.com/watch?v=954igpQsRZ0;"Gracias por este video, en pocos minutos me haz ayudado a entender  lo que siente una persona con depresión. 
Es súper importante tener información cómo está para poder dar el apoyo correcto a las personas  que tanto queremos y que realmente nos necesitan.";2021-07-10T03:59:30Z;Tristeza;Gracias por este video, en pocos minutos me haz ayudado a entender lo que siente una persona con depresión. Es súper importante tener información cómo está para poder dar el apoyo correcto a las personas que tanto queremos y que realmente nos necesitan.;['gracias', 'por', 'este', 'video', 'en', 'pocos', 'minutos', 'me', 'haz', 'ayudado', 'a', 'entender', 'lo', 'que', 'siente', 'una', 'persona', 'con', 'depresión', 'es', 'súper', 'importante', 'tener', 'información', 'cómo', 'está', 'para', 'poder', 'dar', 'el', 'apoyo', 'correcto', 'a', 'las', 'personas', 'que', 'tanto', 'queremos', 'y', 'que', 'realmente', 'nos', 'necesitan'];['gracias', 'video', 'minuto', 'haz', 'ayudar', 'entender', 'sentir', 'persona', 'depresión', 'súper', 'importante', 'información', 'apoyo', 'correcto', 'persona', 'realmente', 'necesitar'];gracias video minuto haz ayudar entender sentir persona depresión súper importante información apoyo correcto persona realmente necesitar;Gracias por este video, en pocos minutos me haz ayudado a entender lo que siente una persona con depresión. Es súper importante tener información cómo está para poder dar el apoyo correcto a las personas que tanto queremos y que realmente nos necesitan.;True;youtube_02
Mr Doctor;https://www.youtube.com/watch?v=imUYfpjSuz4;Yo estoy tomando escilanotroplam  y la verdad una dosis muy baja es de 5g pero la verdad hay días que no siento nada pero me está costando dormir y siento más ansiedad y  ya me dio un ataque de pánico feo pero me recetaron otro medicamento en caso de ataques de pánico para no ir a emergencias y la verdad apenas voy semana y media;2026-04-22T16:47:29Z;Miedo;Yo estoy tomando escilanotroplam y la verdad una dosis muy baja es de 5g pero la verdad hay días que no siento nada pero me está costando dormir y siento más ansiedad y ya me dio un ataque de pánico feo pero me recetaron otro medicamento en caso de ataques de pánico para no ir a emergencias y la verdad apenas voy semana y media;['yo', 'estoy', 'tomando', 'escilanotroplam', 'y', 'la', 'verdad', 'una', 'dosis', 'muy', 'baja', 'es', 'de', '5', 'g', 'pero', 'la', 'verdad', 'hay', 'días', 'que', 'no', 'siento', 'nada', 'pero', 'me', 'está', 'costando', 'dormir', 'y', 'siento', 'más', 'ansiedad', 'y', 'ya', 'me', 'dio', 'un', 'ataque', 'de', 'pánico', 'feo', 'pero', 'me', 'recetaron', 'otro', 'medicamento', 'en', 'caso', 'de', 'ataques', 'de', 'pánico', 'para', 'no', 'ir', 'a', 'emergencias', 'y', 'la', 'verdad', 'apenas', 'voy', 'semana', 'y', 'media'];['tomar', 'escilanotroplam', 'dosis', 'mucho', 'bajo', '5', 'g', 'no', 'sentir', 'nada', 'costar', 'dormir', 'sentir', 'más', 'ansiedad', 'ataque', 'pánico', 'feo', 'recetar', 'medicamento', 'caso', 'ataque', 'pánico', 'no', 'emergencia', 'semana', 'medio'];tomar escilanotroplam dosis mucho bajo 5 g no sentir nada costar dormir sentir más ansiedad ataque pánico feo recetar medicamento caso ataque pánico no emergencia semana medio;Yo estoy tomando escilanotroplam y la verdad una dosis muy baja es de 5g pero la verdad hay días que no siento nada pero me está costando dormir y siento más ansiedad y ya me dio un ataque de pánico feo pero me recetaron otro medicamento en caso de ataques de pánico para no ir a emergencias y la verdad apenas voy semana y media;True;youtube_02
Psicología en Serio con Guillermo Orozco;https://www.youtube.com/watch?v=2kqP1H54hho;El problema es q yo si quiero ayuda pero nadie me la brinda no creo tener la suficiente confianza y fuerza para decírselo Ami madre;2022-03-23T15:21:25Z;Tristeza;El problema es q yo si quiero ayuda pero nadie me la brinda no creo tener la suficiente confianza y fuerza para decírselo Ami madre;['el', 'problema', 'es', 'q', 'yo', 'si', 'quiero', 'ayuda', 'pero', 'nadie', 'me', 'la', 'brinda', 'no', 'creo', 'tener', 'la', 'suficiente', 'confianza', 'y', 'fuerza', 'para', 'decírselo', 'ami', 'madre'];['problema', 'q', 'si', 'querer', 'ayuda', 'nadie', 'brinda', 'no', 'suficiente', 'confianza', 'fuerza', 'decírselo', 'ami', 'madre'];problema q si querer ayuda nadie brinda no suficiente confianza fuerza decírselo ami madre;El problema es q yo si quiero ayuda pero nadie me la brinda no creo tener la suficiente confianza y fuerza para decírselo Ami madre;True;youtube_02
Psic. Gianfranco Bullo;https://www.youtube.com/watch?v=8rakSXoduYY;"A mí solo me interesa psicología pero en la forma del comprador
En sí hay muchos factores psicológicos e incluso se utiliza en el modo de marketing para que así se pueda conseguir más clientes eso es lo que realmente veo de la psicología después por lo demás no me interesa solo me interesa del lado comercial";2024-01-19T22:59:41Z;Ira;A mí solo me interesa psicología pero en la forma del comprador En sí hay muchos factores psicológicos e incluso se utiliza en el modo de marketing para que así se pueda conseguir más clientes eso es lo que realmente veo de la psicología después por lo demás no me interesa solo me interesa del lado comercial;['a', 'mí', 'solo', 'me', 'interesa', 'psicología', 'pero', 'en', 'la', 'forma', 'del', 'comprador', 'en', 'sí', 'hay', 'muchos', 'factores', 'psicológicos', 'e', 'incluso', 'se', 'utiliza', 'en', 'el', 'modo', 'de', 'marketing', 'para', 'que', 'así', 'se', 'pueda', 'conseguir', 'más', 'clientes', 'eso', 'es', 'lo', 'que', 'realmente', 'veo', 'de', 'la', 'psicología', 'después', 'por', 'lo', 'demás', 'no', 'me', 'interesa', 'solo', 'me', 'interesa', 'del', 'lado', 'comercial'];['interesar', 'psicología', 'forma', 'comprador', 'él', 'factor', 'psicológico', 'utilizar', 'marketing', 'más', 'cliente', 'realmente', 'ver', 'psicología', 'no', 'interesar', 'interesar', 'comercial'];interesar psicología forma comprador él factor psicológico utilizar marketing más cliente realmente ver psicología no interesar interesar comercial;A mí solo me interesa psicología pero en la forma del comprador En sí hay muchos factores psicológicos e incluso se utiliza en el modo de marketing para que así se pueda conseguir más clientes eso es lo que realmente veo de la psicología después por lo demás no me interesa solo me interesa del lado comercial;True;youtube_02
Fanny Psiquiatra;https://www.youtube.com/watch?v=hGtYg4JG8Ug;DRA.FANNY ME HAN RECETADO SERTRALINA, PERO TENGO TEMOR TOMARLA. TENGO CUADROS DE ANSIEDAD, DESESPERACIÓN Y.OTROS SÍNTOMAS. AGRADECERÍA ME ILUSTRE SOBRE ÉSTE MEDICAMENTO. GRACIAS!! Y DIOS LA BENDIGA POR SU PROGRAMA.🙏🌿⚘;2022-07-11T02:50:03Z;Miedo;DRA.FANNY ME HAN RECETADO SERTRALINA, PERO TENGO TEMOR TOMARLA. TENGO CUADROS DE ANSIEDAD, DESESPERACIÓN Y.OTROS SÍNTOMAS. AGRADECERÍA ME ILUSTRE SOBRE ÉSTE MEDICAMENTO. GRACIAS!! Y DIOS LA BENDIGA POR SU PROGRAMA. emoji_manos_en_oración emoji_hierba ⚘;['dra', 'fanny', 'me', 'han', 'recetado', 'sertralina', 'pero', 'tengo', 'temor', 'tomarla', 'tengo', 'cuadros', 'de', 'ansiedad', 'desesperación', 'y', 'otros', 'síntomas', 'agradecería', 'me', 'ilustre', 'sobre', 'éste', 'medicamento', 'gracias', 'exclamacion', 'exclamacion', 'y', 'dios', 'la', 'bendiga', 'por', 'su', 'programa', 'emoji_manos_en_oración', 'emoji_hierba'];['dra', 'fanny', 'recetar', 'sertralina', 'temor', 'tomar él', 'cuadro', 'ansiedad', 'desesperación', 'síntoma', 'agradecer', 'ilustrar', 'medicamento', 'gracias', 'exclamacion', 'exclamacion', 'dio', 'bendiga', 'programa', 'emoji_manos_en_oración', 'emoji_hierba'];dra fanny recetar sertralina temor tomar él cuadro ansiedad desesperación síntoma agradecer ilustrar medicamento gracias exclamacion exclamacion dio bendiga programa emoji_manos_en_oración emoji_hierba;DRA.FANNY ME HAN RECETADO SERTRALINA, PERO TENGO TEMOR TOMARLA. TENGO CUADROS DE ANSIEDAD, DESESPERACIÓN Y.OTROS SÍNTOMAS. AGRADECERÍA ME ILUSTRE SOBRE ÉSTE MEDICAMENTO. GRACIAS!! Y DIOS LA BENDIGA POR SU PROGRAMA. emoji_manos_en_oración emoji_hierba ⚘;True;youtube_02
Fernando Leiva - Psicólogo;https://www.youtube.com/watch?v=JAl76oiAbZ4;Gracias Dortor❤ Dios te bendiga y gracias por ayudarnos en estos temas ❤❤❤infinitas bendiciones;2024-04-26T08:10:46Z;Alegría;Gracias Dortor emoji_corazón_rojo Dios te bendiga y gracias por ayudarnos en estos temas emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo infinitas bendiciones;['gracias', 'dortor', 'emoji_corazón_rojo', 'dios', 'te', 'bendiga', 'y', 'gracias', 'por', 'ayudarnos', 'en', 'estos', 'temas', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'infinitas', 'bendiciones'];['gracias', 'dortor', 'emoji_corazón_rojo', 'dios', 'bendigar', 'gracias', 'ayudarno', 'tema', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'emoji_corazón_rojo', 'infinito', 'bendición'];gracias dortor emoji_corazón_rojo dios bendigar gracias ayudarno tema emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo infinito bendición;Gracias Dortor emoji_corazón_rojo Dios te bendiga y gracias por ayudarnos en estos temas emoji_corazón_rojo emoji_corazón_rojo emoji_corazón_rojo infinitas bendiciones;True;youtube_02
Shirley Pinedo;https://www.youtube.com/watch?v=ca0V35b8MVQ;Excelente el video, la pandemia nos afectó de manera muy fuerte, llegando a causar ansiedad y depresión a la población, muy importante tener en cuenta la salud mental.;2021-11-18T01:33:20Z;Tristeza;Excelente el video, la pandemia nos afectó de manera muy fuerte, llegando a causar ansiedad y depresión a la población, muy importante tener en cuenta la salud mental.;['excelente', 'el', 'video', 'la', 'pandemia', 'nos', 'afectó', 'de', 'manera', 'muy', 'fuerte', 'llegando', 'a', 'causar', 'ansiedad', 'y', 'depresión', 'a', 'la', 'población', 'muy', 'importante', 'tener', 'en', 'cuenta', 'la', 'salud', 'mental'];['excelente', 'video', 'pandemia', 'afectar', 'mucho', 'fuerte', 'llegar', 'causar', 'ansiedad', 'depresión', 'población', 'mucho', 'importante', 'salud', 'mental'];excelente video pandemia afectar mucho fuerte llegar causar ansiedad depresión población mucho importante salud mental;Excelente el video, la pandemia nos afectó de manera muy fuerte, llegando a causar ansiedad y depresión a la población, muy importante tener en cuenta la salud mental.;True;youtube_02
Jesus C.;https://www.tiktok.com/@langosta.c46/video/7354011532155489541?comment_id=7383193494435431174;mi novia se volvió mi escape a ese sentimiento y eso me da temor... :(;2024-06-22 05:21:47;Miedo;mi novia se volvió mi escape a ese sentimiento y eso me da temor... :(;['mi', 'novia', 'se', 'volvió', 'mi', 'escape', 'a', 'ese', 'sentimiento', 'y', 'eso', 'me', 'da', 'temor'];['novia', 'volver', 'escape', 'sentimiento', 'temor'];novia volver escape sentimiento temor;mi novia se volvió mi escape a ese sentimiento y eso me da temor... :(;True;tiktok
Mr Doctor;https://www.youtube.com/watch?v=7sCAq6100Xg;Significa que los Psicólogos estudiaron a lo puro pend........?;2025-02-12T05:11:58Z;Sorpresa;Significa que los Psicólogos estudiaron a lo puro pend........?;['significa', 'que', 'los', 'psicólogos', 'estudiaron', 'a', 'lo', 'puro', 'pend', 'interrogacion'];['significar', 'psicólogo', 'estudiar', 'puro', 'pend', 'interrogacion'];significar psicólogo estudiar puro pend interrogacion;Significa que los Psicólogos estudiaron a lo puro pend........?;True;youtube_02
Patti Macias;https://www.youtube.com/watch?v=VV79ocIAueA;Hola a todos ..hace 10 dias experimente lo mas horrible q eh sentido.. la sensancion de no poder respirar y un pánico grande de morirme en ese moemntl.. mi familia se asisto y me llevo mi madre al hosotal  , no tkne nada dijerkn ..solo ansiedad ..hasta la fecha x  sientl q mi vida cbio totalmente .. siento temor en lugares cerrados , q no podre resporar , y no quiero estar sola ..😢 ll eh lloradp mucjo y aun sigo asi ..con temor de q no saldre de esto nunca ..pero eh oedido a dios me de danacion y le pido x todps los q pasan x esto mismo .. q estemls sanos y noo nos deje solos ..amen;2023-11-15T19:16:14Z;Miedo;Hola a todos ..hace 10 dias experimente lo mas horrible q eh sentido.. la sensancion de no poder respirar y un pánico grande de morirme en ese moemntl.. mi familia se asisto y me llevo mi madre al hosotal , no tkne nada dijerkn ..solo ansiedad ..hasta la fecha x sientl q mi vida cbio totalmente .. siento temor en lugares cerrados , q no podre resporar , y no quiero estar sola .. emoji_cara_llorando ll eh lloradp mucjo y aun sigo asi ..con temor de q no saldre de esto nunca ..pero eh oedido a dios me de danacion y le pido x todps los q pasan x esto mismo .. q estemls sanos y noo nos deje solos ..amen;['hola', 'a', 'todos', 'hace', '10', 'dias', 'experimente', 'lo', 'mas', 'horrible', 'q', 'eh', 'sentido', 'la', 'sensancion', 'de', 'no', 'poder', 'respirar', 'y', 'un', 'pánico', 'grande', 'de', 'morirme', 'en', 'ese', 'moemntl', 'mi', 'familia', 'se', 'asisto', 'y', 'me', 'llevo', 'mi', 'madre', 'al', 'hosotal', 'no', 'tkne', 'nada', 'dijerkn', 'solo', 'ansiedad', 'hasta', 'la', 'fecha', 'x', 'sientl', 'q', 'mi', 'vida', 'cbio', 'totalmente', 'siento', 'temor', 'en', 'lugares', 'cerrados', 'q', 'no', 'podre', 'resporar', 'y', 'no', 'quiero', 'estar', 'sola', 'emoji_cara_llorando', 'll', 'eh', 'lloradp', 'mucjo', 'y', 'aun', 'sigo', 'asi', 'con', 'temor', 'de', 'q', 'no', 'saldre', 'de', 'esto', 'nunca', 'pero', 'eh', 'oedido', 'a', 'dios', 'me', 'de', 'danacion', 'y', 'le', 'pido', 'x', 'todps', 'los', 'q', 'pasan', 'x', 'esto', 'mismo', 'q', 'estemls', 'sanos', 'y', 'noo', 'nos', 'deje', 'solos', 'amen'];['hola', '10', 'experimente', 'horrible', 'q', 'eh', 'sentido', 'sensancion', 'no', 'respirar', 'pánico', 'morir yo', 'moemntl', 'familia', 'asisto', 'llevar', 'madre', 'hosotal', 'no', 'tkne', 'nada', 'dijerkn', 'ansiedad', 'fecha', 'x', 'sientl', 'q', 'vida', 'cbio', 'totalmente', 'siento', 'temor', 'lugar', 'cerrado', 'q', 'no', 'podre', 'resporar', 'no', 'querer', 'emoji_cara_llorar', 'll', 'eh', 'lloradp', 'mucjo', 'seguir', 'temor', 'q', 'no', 'saldre', 'nunca', 'eh', 'oedido', 'dios', 'danacion', 'pedir', 'x', 'todps', 'q', 'pasar', 'x', 'q', 'estemls', 'sano', 'noo', 'dejar', 'amen'];hola 10 experimente horrible q eh sentido sensancion no respirar pánico morir yo moemntl familia asisto llevar madre hosotal no tkne nada dijerkn ansiedad fecha x sientl q vida cbio totalmente siento temor lugar cerrado q no podre resporar no querer emoji_cara_llorar ll eh lloradp mucjo seguir temor q no saldre nunca eh oedido dios danacion pedir x todps q pasar x q estemls sano noo dejar amen;Hola a todos ..hace 10 dias experimente lo mas horrible q eh sentido.. la sensancion de no poder respirar y un pánico grande de morirme en ese moemntl.. mi familia se asisto y me llevo mi madre al hosotal , no tkne nada dijerkn ..solo ansiedad ..hasta la fecha x sientl q mi vida cbio totalmente .. siento temor en lugares cerrados , q no podre resporar , y no quiero estar sola .. emoji_cara_llorando ll eh lloradp mucjo y aun sigo asi ..con temor de q no saldre de esto nunca ..pero eh oedido a dios me de danacion y le pido x todps los q pasan x esto mismo .. q estemls sanos y noo nos deje solos ..amen;True;youtube_02
Mr Doctor;https://www.youtube.com/watch?v=ujMdKtgjPo0;Porsupuesto que el dr. Suarez es excelente !  Esta niña seguro tenía más problemas que solo la piel, obvio que hay que atenderse en un centro médico como el Dr. Suarez siempre dijo . Hay cosas que tienen que  hacerse con exámenes de laboratorio y más investigaciones . El siempre dijo que si hay que ir al médico especialista cuando ya tienes un problemas grave .;2025-11-05T13:46:03Z;Ira;Porsupuesto que el dr. Suarez es excelente ! Esta niña seguro tenía más problemas que solo la piel, obvio que hay que atenderse en un centro médico como el Dr. Suarez siempre dijo . Hay cosas que tienen que hacerse con exámenes de laboratorio y más investigaciones . El siempre dijo que si hay que ir al médico especialista cuando ya tienes un problemas grave .;['porsupuesto', 'que', 'el', 'dr', 'suarez', 'es', 'excelente', 'exclamacion', 'esta', 'niña', 'seguro', 'tenía', 'más', 'problemas', 'que', 'solo', 'la', 'piel', 'obvio', 'que', 'hay', 'que', 'atenderse', 'en', 'un', 'centro', 'médico', 'como', 'el', 'dr', 'suarez', 'siempre', 'dijo', 'hay', 'cosas', 'que', 'tienen', 'que', 'hacerse', 'con', 'exámenes', 'de', 'laboratorio', 'y', 'más', 'investigaciones', 'el', 'siempre', 'dijo', 'que', 'si', 'hay', 'que', 'ir', 'al', 'médico', 'especialista', 'cuando', 'ya', 'tienes', 'un', 'problemas', 'grave'];['porsupuesto', 'dr', 'suarez', 'excelente', 'exclamacion', 'niña', 'seguro', 'más', 'problema', 'piel', 'obvio', 'atender él', 'centro', 'médico', 'dr', 'suarez', 'siempre', 'cosa', 'hacer él', 'examen', 'laboratorio', 'más', 'investigación', 'siempre', 'si', 'médico', 'especialista', 'tener', 'problema', 'grave'];porsupuesto dr suarez excelente exclamacion niña seguro más problema piel obvio atender él centro médico dr suarez siempre cosa hacer él examen laboratorio más investigación siempre si médico especialista tener problema grave;Porsupuesto que el dr. Suarez es excelente ! Esta niña seguro tenía más problemas que solo la piel, obvio que hay que atenderse en un centro médico como el Dr. Suarez siempre dijo . Hay cosas que tienen que hacerse con exámenes de laboratorio y más investigaciones . El siempre dijo que si hay que ir al médico especialista cuando ya tienes un problemas grave .;True;youtube_02
