source_name;source_url;content;date_published;emocion;content_global;tokens;lemas;content_clasico;content_transformers;is_verified;origin
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;Mi hermana estudio 6 años, para la carrera de psicología, ahora tiene que encontrar un local, rentarlo, darse a conocer, promoverse, terminar de paga la beca que le dio la escuela y lo peor de todo es que eso le costara mucho y ahora trabaja en KFC... Y yo por mi parte tengo mi negocio en la plaza de la tecnología, reparo computadoras y laptop, y de verdad me va mucho mejor y llego a fin de mis sin problemas (soy mi propio jefe awebo, y solo llegue a la preparatoria);2023-11-21T08:43:46Z;Alegría;Mi hermana estudio 6 años, para la carrera de psicología, ahora tiene que encontrar un local, rentarlo, darse a conocer, promoverse, terminar de paga la beca que le dio la escuela y lo peor de todo es que eso le costara mucho y ahora trabaja en KFC... Y yo por mi parte tengo mi negocio en la plaza de la tecnología, reparo computadoras y laptop, y de verdad me va mucho mejor y llego a fin de mis sin problemas (soy mi propio jefe awebo, y solo llegue a la preparatoria);['mi', 'hermana', 'estudio', '6', 'años', 'para', 'la', 'carrera', 'de', 'psicología', 'ahora', 'tiene', 'que', 'encontrar', 'un', 'local', 'rentarlo', 'darse', 'a', 'conocer', 'promoverse', 'terminar', 'de', 'paga', 'la', 'beca', 'que', 'le', 'dio', 'la', 'escuela', 'y', 'lo', 'peor', 'de', 'todo', 'es', 'que', 'eso', 'le', 'costara', 'mucho', 'y', 'ahora', 'trabaja', 'en', 'kfc', 'y', 'yo', 'por', 'mi', 'parte', 'tengo', 'mi', 'negocio', 'en', 'la', 'plaza', 'de', 'la', 'tecnología', 'reparo', 'computadoras', 'y', 'laptop', 'y', 'de', 'verdad', 'me', 'va', 'mucho', 'mejor', 'y', 'llego', 'a', 'fin', 'de', 'mis', 'sin', 'problemas', 'soy', 'mi', 'propio', 'jefe', 'awebo', 'y', 'solo', 'llegue', 'a', 'la', 'preparatoria'];['hermana', 'estudio', '6', 'año', 'carrera', 'psicología', 'encontrar', 'local', 'rentar él', 'dar él', 'promover él', 'terminar', 'paga', 'beca', 'escuela', 'peor', 'costar', 'trabajar', 'kfc', 'negocio', 'plaza', 'tecnología', 'reparo', 'computadora', 'laptop', 'mejor', 'llego', 'problema', 'jefe', 'awebo', 'llegar', 'preparatoria'];hermana estudio 6 año carrera psicología encontrar local rentar él dar él promover él terminar paga beca escuela peor costar trabajar kfc negocio plaza tecnología reparo computadora laptop mejor llego problema jefe awebo llegar preparatoria;Mi hermana estudio 6 años, para la carrera de psicología, ahora tiene que encontrar un local, rentarlo, darse a conocer, promoverse, terminar de paga la beca que le dio la escuela y lo peor de todo es que eso le costara mucho y ahora trabaja en KFC... Y yo por mi parte tengo mi negocio en la plaza de la tecnología, reparo computadoras y laptop, y de verdad me va mucho mejor y llego a fin de mis sin problemas (soy mi propio jefe awebo, y solo llegue a la preparatoria);False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;"ahora me encuentro en una fase dónde estoy viendo diferentes opiniones y en la que no sé si quiero estudiar esta carrera y están empezando a surgir problemas económicos en mi familia en las cuales considero una alerta ( una luz ambar ) y buscar cuál es mi pasión , mi ikigai o lo que sea y tratar de buscar trabajo
 :v

Y tengo que dar a conocer que amo a los profesores ( no a todos) y tengo atenciones de apoyo estudiantil y aveces dan sus recomendaciones de vida, claro apoyando a la carrera pero ahsfgv tengo que volverme a replantear las cosas otra vez";2022-06-04T23:30:31Z;Alegría;ahora me encuentro en una fase dónde estoy viendo diferentes opiniones y en la que no sé si quiero estudiar esta carrera y están empezando a surgir problemas económicos en mi familia en las cuales considero una alerta ( una luz ambar ) y buscar cuál es mi pasión , mi ikigai o lo que sea y tratar de buscar trabajo :v Y tengo que dar a conocer que amo a los profesores ( no a todos) y tengo atenciones de apoyo estudiantil y aveces dan sus recomendaciones de vida, claro apoyando a la carrera pero ahsfgv tengo que volverme a replantear las cosas otra vez;['ahora', 'me', 'encuentro', 'en', 'una', 'fase', 'dónde', 'estoy', 'viendo', 'diferentes', 'opiniones', 'y', 'en', 'la', 'que', 'no', 'sé', 'si', 'quiero', 'estudiar', 'esta', 'carrera', 'y', 'están', 'empezando', 'a', 'surgir', 'problemas', 'económicos', 'en', 'mi', 'familia', 'en', 'las', 'cuales', 'considero', 'una', 'alerta', 'una', 'luz', 'ambar', 'y', 'buscar', 'cuál', 'es', 'mi', 'pasión', 'mi', 'ikigai', 'o', 'lo', 'que', 'sea', 'y', 'tratar', 'de', 'buscar', 'trabajo', 'v', 'y', 'tengo', 'que', 'dar', 'a', 'conocer', 'que', 'amo', 'a', 'los', 'profesores', 'no', 'a', 'todos', 'y', 'tengo', 'atenciones', 'de', 'apoyo', 'estudiantil', 'y', 'aveces', 'dan', 'sus', 'recomendaciones', 'de', 'vida', 'claro', 'apoyando', 'a', 'la', 'carrera', 'pero', 'ahsfgv', 'tengo', 'que', 'volverme', 'a', 'replantear', 'las', 'cosas', 'otra', 'vez'];['encontrar', 'fase', 'ver', 'opinión', 'no', 'si', 'querer', 'estudiar', 'carrera', 'empezar', 'surgir', 'problema', 'económico', 'familia', 'considerar', 'alerta', 'luz', 'ambar', 'buscar', 'pasión', 'ikigai', 'tratar', 'buscar', 'trabajo', 'v', 'amar', 'profesor', 'no', 'atención', 'apoyo', 'estudiantil', 'avez', 'recomendación', 'vida', 'apoyar', 'carrera', 'ahsfgv', 'volver yo', 'replantear', 'cosa'];encontrar fase ver opinión no si querer estudiar carrera empezar surgir problema económico familia considerar alerta luz ambar buscar pasión ikigai tratar buscar trabajo v amar profesor no atención apoyo estudiantil avez recomendación vida apoyar carrera ahsfgv volver yo replantear cosa;ahora me encuentro en una fase dónde estoy viendo diferentes opiniones y en la que no sé si quiero estudiar esta carrera y están empezando a surgir problemas económicos en mi familia en las cuales considero una alerta ( una luz ambar ) y buscar cuál es mi pasión , mi ikigai o lo que sea y tratar de buscar trabajo :v Y tengo que dar a conocer que amo a los profesores ( no a todos) y tengo atenciones de apoyo estudiantil y aveces dan sus recomendaciones de vida, claro apoyando a la carrera pero ahsfgv tengo que volverme a replantear las cosas otra vez;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;"Yo: **aprendo habilidades que no te enseñan en la universidad,me ayudan en mi trabajo y me va bien en la vida aun sin título universitario**

Mis padres: si hubieras terminado la universidad te iría mejor";2021-05-06T21:01:22Z;Alegría;Yo emoji_ **aprendo habilidades que no te enseñan en la universidad,me ayudan en mi trabajo y me va bien en la vida aun sin título universitario** Mis padres si hubieras terminado la universidad te iría mejor;['yo', 'emoji', '_', 'aprendo', 'habilidades', 'que', 'no', 'te', 'enseñan', 'en', 'la', 'universidad', 'me', 'ayudan', 'en', 'mi', 'trabajo', 'y', 'me', 'va', 'bien', 'en', 'la', 'vida', 'aun', 'sin', 'título', 'universitario', 'mis', 'padres', 'si', 'hubieras', 'terminado', 'la', 'universidad', 'te', 'iría', 'mejor'];['emoji', '_', 'aprendo', 'habilidad', 'no', 'enseñar', 'universidad', 'ayudar', 'trabajo', 'bien', 'vida', 'título', 'universitario', 'padre', 'si', 'hubierar', 'terminado', 'universidad', 'ir', 'mejor'];emoji _ aprendo habilidad no enseñar universidad ayudar trabajo bien vida título universitario padre si hubierar terminado universidad ir mejor;Yo emoji_ **aprendo habilidades que no te enseñan en la universidad,me ayudan en mi trabajo y me va bien en la vida aun sin título universitario** Mis padres si hubieras terminado la universidad te iría mejor;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;He decidido aprender cosas importantes para formarme y entender como funcionan mis emociones, mejorar mi físico mente y alma. Quiero dejar de estudiar y empezar a aprender.;2020-10-21T20:03:12Z;Alegría;He decidido aprender cosas importantes para formarme y entender como funcionan mis emociones, mejorar mi físico mente y alma. Quiero dejar de estudiar y empezar a aprender.;['he', 'decidido', 'aprender', 'cosas', 'importantes', 'para', 'formarme', 'y', 'entender', 'como', 'funcionan', 'mis', 'emociones', 'mejorar', 'mi', 'físico', 'mente', 'y', 'alma', 'quiero', 'dejar', 'de', 'estudiar', 'y', 'empezar', 'a', 'aprender'];['decidir', 'aprender', 'cosa', 'importante', 'formar yo', 'entender', 'funcionar', 'emoción', 'mejorar', 'físico', 'mente', 'alma', 'querer', 'dejar', 'estudiar', 'empezar', 'aprender'];decidir aprender cosa importante formar yo entender funcionar emoción mejorar físico mente alma querer dejar estudiar empezar aprender;He decidido aprender cosas importantes para formarme y entender como funcionan mis emociones, mejorar mi físico mente y alma. Quiero dejar de estudiar y empezar a aprender.;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;Vaya, señor píldora mágica,  yo soy aspirante a Mangaka  y crear una marca de ropa promocionada por mi propio manga, no se que debería estudiar para conseguir un buen provecho de mis habilidades de ilustración;2020-10-21T19:26:29Z;Sorpresa;Vaya, señor píldora mágica, yo soy aspirante a Mangaka y crear una marca de ropa promocionada por mi propio manga, no se que debería estudiar para conseguir un buen provecho de mis habilidades de ilustración;['vaya', 'señor', 'píldora', 'mágica', 'yo', 'soy', 'aspirante', 'a', 'mangaka', 'y', 'crear', 'una', 'marca', 'de', 'ropa', 'promocionada', 'por', 'mi', 'propio', 'manga', 'no', 'se', 'que', 'debería', 'estudiar', 'para', 'conseguir', 'un', 'buen', 'provecho', 'de', 'mis', 'habilidades', 'de', 'ilustración'];['señor', 'píldora', 'mágico', 'aspirante', 'mangaka', 'crear', 'marca', 'ropa', 'promocionado', 'manga', 'no', 'deber', 'estudiar', 'provecho', 'habilidad', 'ilustración'];señor píldora mágico aspirante mangaka crear marca ropa promocionado manga no deber estudiar provecho habilidad ilustración;Vaya, señor píldora mágica, yo soy aspirante a Mangaka y crear una marca de ropa promocionada por mi propio manga, no se que debería estudiar para conseguir un buen provecho de mis habilidades de ilustración;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;Mi mamá siempre quizo que estudiara derecho, yo lo Ise solo paraaserla feliz, ahora quiero dejarla  y trabajar pero solo no quiero dejarla;2021-09-24T22:48:06Z;Alegría;Mi mamá siempre quizo que estudiara derecho, yo lo Ise solo paraaserla feliz, ahora quiero dejarla y trabajar pero solo no quiero dejarla;['mi', 'mamá', 'siempre', 'quizo', 'que', 'estudiara', 'derecho', 'yo', 'lo', 'ise', 'solo', 'paraaserla', 'feliz', 'ahora', 'quiero', 'dejarla', 'y', 'trabajar', 'pero', 'solo', 'no', 'quiero', 'dejarla'];['mamá', 'siempre', 'quizo', 'estudiar', 'derecho', 'ise', 'paraaser él', 'feliz', 'querer', 'dejar él', 'trabajar', 'no', 'querer', 'dejar él'];mamá siempre quizo estudiar derecho ise paraaser él feliz querer dejar él trabajar no querer dejar él;Mi mamá siempre quizo que estudiara derecho, yo lo Ise solo paraaserla feliz, ahora quiero dejarla y trabajar pero solo no quiero dejarla;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;"Estoy por salir de la preparatoria y necesito escoger una carrera pero realmente nada me llama la atención, a mi me gusta algo... Diferente. Mis padres quieren que entre a la universidad si quiero tener un buen empleo y vivir bien. Pero por qué siento que sólo desperdiciaria tiempo estudiando algo que no me gusta cuando puedo estar dedicando mi tiempo a algo que si me gusta.
Al final yo sé que ese conocimiento me puede ayudar en algo pero... No quiero vivir haciendo algo que no me llama la atención.
Alguien aconseje a esta pobre alma perdida ༎ຶ‿༎ຶ";2021-05-17T07:03:10Z;Sorpresa;Estoy por salir de la preparatoria y necesito escoger una carrera pero realmente nada me llama la atención, a mi me gusta algo... Diferente. Mis padres quieren que entre a la universidad si quiero tener un buen empleo y vivir bien. Pero por qué siento que sólo desperdiciaria tiempo estudiando algo que no me gusta cuando puedo estar dedicando mi tiempo a algo que si me gusta. Al final yo sé que ese conocimiento me puede ayudar en algo pero... No quiero vivir haciendo algo que no me llama la atención. Alguien aconseje a esta pobre alma perdida ༎ຶ‿༎ຶ;['estoy', 'por', 'salir', 'de', 'la', 'preparatoria', 'y', 'necesito', 'escoger', 'una', 'carrera', 'pero', 'realmente', 'nada', 'me', 'llama', 'la', 'atención', 'a', 'mi', 'me', 'gusta', 'algo', 'diferente', 'mis', 'padres', 'quieren', 'que', 'entre', 'a', 'la', 'universidad', 'si', 'quiero', 'tener', 'un', 'buen', 'empleo', 'y', 'vivir', 'bien', 'pero', 'por', 'qué', 'siento', 'que', 'sólo', 'desperdiciaria', 'tiempo', 'estudiando', 'algo', 'que', 'no', 'me', 'gusta', 'cuando', 'puedo', 'estar', 'dedicando', 'mi', 'tiempo', 'a', 'algo', 'que', 'si', 'me', 'gusta', 'al', 'final', 'yo', 'sé', 'que', 'ese', 'conocimiento', 'me', 'puede', 'ayudar', 'en', 'algo', 'pero', 'no', 'quiero', 'vivir', 'haciendo', 'algo', 'que', 'no', 'me', 'llama', 'la', 'atención', 'alguien', 'aconseje', 'a', 'esta', 'pobre', 'alma', 'perdida'];['salir', 'preparatoria', 'necesitar', 'escoger', 'carrera', 'realmente', 'nada', 'llamar', 'atención', 'gustar', 'padre', 'querer', 'universidad', 'si', 'querer', 'empleo', 'vivir', 'bien', 'sentir', 'desperdiciario', 'tiempo', 'estudiar', 'no', 'gustar', 'dedicar', 'tiempo', 'si', 'gustar', 'conocimiento', 'ayudar', 'no', 'querer', 'vivir', 'no', 'llamar', 'atención', 'alguien', 'aconsejir', 'pobre', 'alma', 'perdido'];salir preparatoria necesitar escoger carrera realmente nada llamar atención gustar padre querer universidad si querer empleo vivir bien sentir desperdiciario tiempo estudiar no gustar dedicar tiempo si gustar conocimiento ayudar no querer vivir no llamar atención alguien aconsejir pobre alma perdido;Estoy por salir de la preparatoria y necesito escoger una carrera pero realmente nada me llama la atención, a mi me gusta algo... Diferente. Mis padres quieren que entre a la universidad si quiero tener un buen empleo y vivir bien. Pero por qué siento que sólo desperdiciaria tiempo estudiando algo que no me gusta cuando puedo estar dedicando mi tiempo a algo que si me gusta. Al final yo sé que ese conocimiento me puede ayudar en algo pero... No quiero vivir haciendo algo que no me llama la atención. Alguien aconseje a esta pobre alma perdida ༎ຶ‿༎ຶ;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;La universidad es como comprar un arma de fuego para defender tu casa, tienes el revólver bajo la almohada, pero nada garantizará que tu pulso no tiemble al defenderte;2023-11-24T23:18:19Z;Sorpresa;La universidad es como comprar un arma de fuego para defender tu casa, tienes el revólver bajo la almohada, pero nada garantizará que tu pulso no tiemble al defenderte;['la', 'universidad', 'es', 'como', 'comprar', 'un', 'arma', 'de', 'fuego', 'para', 'defender', 'tu', 'casa', 'tienes', 'el', 'revólver', 'bajo', 'la', 'almohada', 'pero', 'nada', 'garantizará', 'que', 'tu', 'pulso', 'no', 'tiemble', 'al', 'defenderte'];['universidad', 'comprar', 'arma', 'fuego', 'defender', 'casa', 'tener', 'revólver', 'almohado', 'nada', 'garantizar', 'pulso', 'no', 'tiemble', 'defenderte'];universidad comprar arma fuego defender casa tener revólver almohado nada garantizar pulso no tiemble defenderte;La universidad es como comprar un arma de fuego para defender tu casa, tienes el revólver bajo la almohada, pero nada garantizará que tu pulso no tiemble al defenderte;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;recomendación: no estudies por el dinero que ganarás  , sino por el trabajo que te gustaría tener en el futuro;2020-10-21T19:27:13Z;Sorpresa;recomendación: no estudies por el dinero que ganarás , sino por el trabajo que te gustaría tener en el futuro;['recomendación', 'no', 'estudies', 'por', 'el', 'dinero', 'que', 'ganarás', 'sino', 'por', 'el', 'trabajo', 'que', 'te', 'gustaría', 'tener', 'en', 'el', 'futuro'];['recomendación', 'no', 'estudiar', 'dinero', 'ganará', 'trabajo', 'gustar', 'futuro'];recomendación no estudiar dinero ganará trabajo gustar futuro;recomendación: no estudies por el dinero que ganarás , sino por el trabajo que te gustaría tener en el futuro;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;Yo estoy iniciando en la universidad y me frustró muchísimo por no aprender rápido se me es dificil captar y retener lo aprendido estoy estudiando idiomas por qué quiero poder viajar y vivir de eso siendo libre y conociendo cosas maravillosas es lo que me da ánimo a seguir con mi carrera,pero se me hace muy difícil con lo económico y el poco tiempo que tengo trabajando y estudiando y siento que a mi edad ya vivo con ansiedad, miedos,y poca estabilidad emocional y no puedo disfrutar ni un poco por qué todo es virtual no tengo amig@s y no me da el dinero para poder vivir alguna experiencia por qué todo  cuesta y nose como generar dinero siendo joven aún y con poco conocimiento , el y muchos que trabajan con las redes dicen que realmente da mucha ganancia y se ve pero que pasa con las personas como yo que no entiendo nadita lo tecnológico,redes, plataformas,etc y aparte anticiosal que me cuesta expresarme , entonces dime debo cambiar como soy o que debo cambiar en mi vida??? sorry es que necesito ayuda para poder vivir tranquila y no estar frustrada cada día de mi vida.;2022-06-03T22:56:53Z;Miedo;Yo estoy iniciando en la universidad y me frustró muchísimo por no aprender rápido se me es dificil captar y retener lo aprendido estoy estudiando idiomas por qué quiero poder viajar y vivir de eso siendo libre y conociendo cosas maravillosas es lo que me da ánimo a seguir con mi carrera,pero se me hace muy difícil con lo económico y el poco tiempo que tengo trabajando y estudiando y siento que a mi edad ya vivo con ansiedad, miedos,y poca estabilidad emocional y no puedo disfrutar ni un poco por qué todo es virtual no tengo amig y no me da el dinero para poder vivir alguna experiencia por qué todo cuesta y nose como generar dinero siendo joven aún y con poco conocimiento , el y muchos que trabajan con las redes dicen que realmente da mucha ganancia y se ve pero que pasa con las personas como yo que no entiendo nadita lo tecnológico,redes, plataformas,etc y aparte anticiosal que me cuesta expresarme , entonces dime debo cambiar como soy o que debo cambiar en mi vida??? sorry es que necesito ayuda para poder vivir tranquila y no estar frustrada cada día de mi vida.;['yo', 'estoy', 'iniciando', 'en', 'la', 'universidad', 'y', 'me', 'frustró', 'muchísimo', 'por', 'no', 'aprender', 'rápido', 'se', 'me', 'es', 'dificil', 'captar', 'y', 'retener', 'lo', 'aprendido', 'estoy', 'estudiando', 'idiomas', 'por', 'qué', 'quiero', 'poder', 'viajar', 'y', 'vivir', 'de', 'eso', 'siendo', 'libre', 'y', 'conociendo', 'cosas', 'maravillosas', 'es', 'lo', 'que', 'me', 'da', 'ánimo', 'a', 'seguir', 'con', 'mi', 'carrera', 'pero', 'se', 'me', 'hace', 'muy', 'difícil', 'con', 'lo', 'económico', 'y', 'el', 'poco', 'tiempo', 'que', 'tengo', 'trabajando', 'y', 'estudiando', 'y', 'siento', 'que', 'a', 'mi', 'edad', 'ya', 'vivo', 'con', 'ansiedad', 'miedos', 'y', 'poca', 'estabilidad', 'emocional', 'y', 'no', 'puedo', 'disfrutar', 'ni', 'un', 'poco', 'por', 'qué', 'todo', 'es', 'virtual', 'no', 'tengo', 'amig', 'y', 'no', 'me', 'da', 'el', 'dinero', 'para', 'poder', 'vivir', 'alguna', 'experiencia', 'por', 'qué', 'todo', 'cuesta', 'y', 'nose', 'como', 'generar', 'dinero', 'siendo', 'joven', 'aún', 'y', 'con', 'poco', 'conocimiento', 'el', 'y', 'muchos', 'que', 'trabajan', 'con', 'las', 'redes', 'dicen', 'que', 'realmente', 'da', 'mucha', 'ganancia', 'y', 'se', 've', 'pero', 'que', 'pasa', 'con', 'las', 'personas', 'como', 'yo', 'que', 'no', 'entiendo', 'nadita', 'lo', 'tecnológico', 'redes', 'plataformas', 'etc', 'y', 'aparte', 'anticiosal', 'que', 'me', 'cuesta', 'expresarme', 'entonces', 'dime', 'debo', 'cambiar', 'como', 'soy', 'o', 'que', 'debo', 'cambiar', 'en', 'mi', 'vida', 'interrogacion', 'interrogacion', 'interrogacion', 'sorry', 'es', 'que', 'necesito', 'ayuda', 'para', 'poder', 'vivir', 'tranquila', 'y', 'no', 'estar', 'frustrada', 'cada', 'día', 'de', 'mi', 'vida'];['iniciar', 'universidad', 'frustrar', 'muchísimo', 'no', 'aprender', 'rápido', 'dificil', 'captar', 'retener', 'aprendido', 'estudiar', 'idioma', 'querer', 'viajar', 'vivir', 'libre', 'conocer', 'cosa', 'maravilloso', 'ánimo', 'seguir', 'carrera', 'mucho', 'difícil', 'económico', 'poco', 'tiempo', 'trabajar', 'estudiar', 'sentir', 'edad', 'vivo', 'ansiedad', 'miedo', 'estabilidad', 'emocional', 'no', 'disfrutar', 'ni', 'poco', 'virtual', 'no', 'amig', 'no', 'dinero', 'vivir', 'experiencia', 'costar', 'no él', 'generar', 'dinero', 'joven', 'poco', 'conocimiento', 'trabajar', 'red', 'realmente', 'ganancia', 'ver', 'pasar', 'persona', 'no', 'entender', 'nadita', 'tecnológico', 'red', 'plataforma', 'etc', 'aparte', 'anticiosal', 'costar', 'expresarme', 'dime', 'deber', 'cambiar', 'deber', 'cambiar', 'vida', 'interrogacion', 'interrogacion', 'interrogacion', 'sorry', 'necesitar', 'ayuda', 'vivir', 'tranquila', 'no', 'frustrado', 'vida'];iniciar universidad frustrar muchísimo no aprender rápido dificil captar retener aprendido estudiar idioma querer viajar vivir libre conocer cosa maravilloso ánimo seguir carrera mucho difícil económico poco tiempo trabajar estudiar sentir edad vivo ansiedad miedo estabilidad emocional no disfrutar ni poco virtual no amig no dinero vivir experiencia costar no él generar dinero joven poco conocimiento trabajar red realmente ganancia ver pasar persona no entender nadita tecnológico red plataforma etc aparte anticiosal costar expresarme dime deber cambiar deber cambiar vida interrogacion interrogacion interrogacion sorry necesitar ayuda vivir tranquila no frustrado vida;Yo estoy iniciando en la universidad y me frustró muchísimo por no aprender rápido se me es dificil captar y retener lo aprendido estoy estudiando idiomas por qué quiero poder viajar y vivir de eso siendo libre y conociendo cosas maravillosas es lo que me da ánimo a seguir con mi carrera,pero se me hace muy difícil con lo económico y el poco tiempo que tengo trabajando y estudiando y siento que a mi edad ya vivo con ansiedad, miedos,y poca estabilidad emocional y no puedo disfrutar ni un poco por qué todo es virtual no tengo amig y no me da el dinero para poder vivir alguna experiencia por qué todo cuesta y nose como generar dinero siendo joven aún y con poco conocimiento , el y muchos que trabajan con las redes dicen que realmente da mucha ganancia y se ve pero que pasa con las personas como yo que no entiendo nadita lo tecnológico,redes, plataformas,etc y aparte anticiosal que me cuesta expresarme , entonces dime debo cambiar como soy o que debo cambiar en mi vida??? sorry es que necesito ayuda para poder vivir tranquila y no estar frustrada cada día de mi vida.;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;"Este año eh escuchado puras personas diciendo lo mismo que no vale la pena ir a la universidad , Perooo las personas que fueron y terminaron agradecen ir a la universidad por mas que el estudio si no el viaje propio
 
Yo estoy re confundida no se que hacer con mi vida";2020-10-21T18:33:01Z;Sorpresa;Este año eh escuchado puras personas diciendo lo mismo que no vale la pena ir a la universidad , Perooo las personas que fueron y terminaron agradecen ir a la universidad por mas que el estudio si no el viaje propio Yo estoy re confundida no se que hacer con mi vida;['este', 'año', 'eh', 'escuchado', 'puras', 'personas', 'diciendo', 'lo', 'mismo', 'que', 'no', 'vale', 'la', 'pena', 'ir', 'a', 'la', 'universidad', 'perooo', 'las', 'personas', 'que', 'fueron', 'y', 'terminaron', 'agradecen', 'ir', 'a', 'la', 'universidad', 'por', 'mas', 'que', 'el', 'estudio', 'si', 'no', 'el', 'viaje', 'propio', 'yo', 'estoy', 're', 'confundida', 'no', 'se', 'que', 'hacer', 'con', 'mi', 'vida'];['año', 'eh', 'escuchado', 'pura', 'persona', 'decir', 'no', 'valer', 'pena', 'universidad', 'perooo', 'persona', 'terminar', 'agradecer', 'universidad', 'estudio', 'si', 'no', 'viaje', 're', 'confundido', 'no', 'vida'];año eh escuchado pura persona decir no valer pena universidad perooo persona terminar agradecer universidad estudio si no viaje re confundido no vida;Este año eh escuchado puras personas diciendo lo mismo que no vale la pena ir a la universidad , Perooo las personas que fueron y terminaron agradecen ir a la universidad por mas que el estudio si no el viaje propio Yo estoy re confundida no se que hacer con mi vida;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;Gracias píldora mágica. Empezare emprender en mi negocio de helados :). La verdad la universidad no me ha gustado, muy poco la verdad y me doy cuenta de que no se que haría si no llegara a terminar la. me e dado de baja ya una vez y siento que e aprendido mas afuera que en la universidad.;2024-09-22T20:18:24Z;Tristeza;Gracias píldora mágica. Empezare emprender en mi negocio de helados :). La verdad la universidad no me ha gustado, muy poco la verdad y me doy cuenta de que no se que haría si no llegara a terminar la. me e dado de baja ya una vez y siento que e aprendido mas afuera que en la universidad.;['gracias', 'píldora', 'mágica', 'empezare', 'emprender', 'en', 'mi', 'negocio', 'de', 'helados', 'la', 'verdad', 'la', 'universidad', 'no', 'me', 'ha', 'gustado', 'muy', 'poco', 'la', 'verdad', 'y', 'me', 'doy', 'cuenta', 'de', 'que', 'no', 'se', 'que', 'haría', 'si', 'no', 'llegara', 'a', 'terminar', 'la', 'me', 'e', 'dado', 'de', 'baja', 'ya', 'una', 'vez', 'y', 'siento', 'que', 'e', 'aprendido', 'mas', 'afuera', 'que', 'en', 'la', 'universidad'];['gracias', 'píldora', 'mágico', 'empezare', 'emprender', 'negocio', 'helado', 'universidad', 'no', 'gustar', 'mucho', 'poco', 'dar', 'no', 'hacer', 'si', 'no', 'llegar', 'terminar', 'baja', 'sentir', 'aprendido', 'afuero', 'universidad'];gracias píldora mágico empezare emprender negocio helado universidad no gustar mucho poco dar no hacer si no llegar terminar baja sentir aprendido afuero universidad;Gracias píldora mágica. Empezare emprender en mi negocio de helados :). La verdad la universidad no me ha gustado, muy poco la verdad y me doy cuenta de que no se que haría si no llegara a terminar la. me e dado de baja ya una vez y siento que e aprendido mas afuera que en la universidad.;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;Mí motivación para estudiar no es el dinero sino mis ganas de ser útil para ayudar a las escuelas , a los niños que son parte de la escuela.;2022-04-14T11:18:31Z;Alegría;Mí motivación para estudiar no es el dinero sino mis ganas de ser útil para ayudar a las escuelas , a los niños que son parte de la escuela.;['mí', 'motivación', 'para', 'estudiar', 'no', 'es', 'el', 'dinero', 'sino', 'mis', 'ganas', 'de', 'ser', 'útil', 'para', 'ayudar', 'a', 'las', 'escuelas', 'a', 'los', 'niños', 'que', 'son', 'parte', 'de', 'la', 'escuela'];['motivación', 'estudiar', 'no', 'dinero', 'gana', 'útil', 'ayudar', 'escuela', 'niño', 'escuela'];motivación estudiar no dinero gana útil ayudar escuela niño escuela;Mí motivación para estudiar no es el dinero sino mis ganas de ser útil para ayudar a las escuelas , a los niños que son parte de la escuela.;False;youtube_01
La Píldora Mágica;https://www.youtube.com/watch?v=DBiT0IJWAzw;Imagina gastar dinero estudiando algo que no quieres por que tus padres te obligaron para odtener mejores cosas y que después de eso no te den trabajo XD;2021-05-11T15:55:52Z;Sorpresa;Imagina gastar dinero estudiando algo que no quieres por que tus padres te obligaron para odtener mejores cosas y que después de eso no te den trabajo XD;['imagina', 'gastar', 'dinero', 'estudiando', 'algo', 'que', 'no', 'quieres', 'por', 'que', 'tus', 'padres', 'te', 'obligaron', 'para', 'odtener', 'mejores', 'cosas', 'y', 'que', 'después', 'de', 'eso', 'no', 'te', 'den', 'trabajo', 'xd'];['imaginar', 'gastar', 'dinero', 'estudiar', 'no', 'querer', 'padre', 'obligar', 'odtener', 'mejor', 'cosa', 'no', 'dar', 'trabajo', 'xd'];imaginar gastar dinero estudiar no querer padre obligar odtener mejor cosa no dar trabajo xd;Imagina gastar dinero estudiando algo que no quieres por que tus padres te obligaron para odtener mejores cosas y que después de eso no te den trabajo XD;False;youtube_01
